knr,knavn,aar,pm2,ya_menn,ya_kvinner,ya_total,inc_k1,inc_k5,uni_k_mf,uni_k_m,uni_k_f,uni_l_mf,uni_l_m,uni_l_f,trade_pc
1833,Rana,2010,14678,59.0001584534939,56.2480252764613,57.622023574084324,18.8,15.4,18.5,15.4,21.5,2.8,3.4,2.2,77054
1833,Rana,2011,15373,58.7249373433584,56.146414264394,57.43754657045375,19.1,15.3,18.7,15.6,21.7,3,3.6,2.4,78272
1833,Rana,2012,15901,58.61854387056628,56.17380431384807,57.3990332137845,19.1,15.600000000000001,19.1,15.8,22.4,3.2,3.7,2.7,80981
1833,Rana,2013,17323,58.7208404140275,56.1611744494768,57.44796520658589,19.5,15.2,19.4,16,22.7,3.4,3.9,3,83986
1833,Rana,2014,18209,58.922971008949744,56.28593628593629,57.61477084377289,19.5,15.5,19.6,16.2,23.1,3.8,4.2,3.5,86392
1833,Rana,2015,19742,58.629845990440785,56.54028068543072,57.59644144489609,19.2,15.700000000000001,19.8,16,23.7,4.1,4.5,3.6,85713
1833,Rana,2016,20541,58.62278173820719,56.81941959075702,57.73263182149853,19.700000000000003,16.2,20.3,16.3,24.4,4.4,4.7,4.1,88373
1833,Rana,2017,20903,59.05958961156962,57.018768419419885,58.05141565457262,19.7,16.6,20.9,16.5,25.3,4.6,4.8,4.3,90198
1837,Meløy,2008,11170,57.07491082045184,53.591160220994475,55.36091815161582,20.7,21,13.3,11.7,14.9,2.1,2.8,1.4,54020
1837,Meløy,2009,10998,58.11130846654825,53.84615384615385,56.01566029212468,19.7,20.6,13.8,12.1,15.5,2.2,2.9,1.6,57613
1837,Meløy,2010,11721,58.31118984351934,53.5670356703567,55.98734749209219,19.1,21,14.1,12.1,16,2.2,2.7,1.7,56819
1837,Meløy,2011,12965,58.098904352976014,53.620531622364794,55.89473684210526,19.299999999999997,20.5,14.5,12.2,16.9,2.2,2.7,1.7,56680
1837,Meløy,2012,11354,57.64775764775764,53.829787234042556,55.76085323719393,19.5,18.6,14.6,12,17.1,2.3,2.6,1.9,57089
1837,Meløy,2013,12112,57.52558699578567,53.220858895705526,55.393497417198425,20.1,18.1,14.7,12,17.4,2.3,2.5,2.1,55023
1837,Meløy,2014,10548,56.88073394495413,53.36851909344924,55.137883222924046,19.4,17.5,14.9,12.3,17.6,2.6,2.7,2.5,57106
1837,Meløy,2015,12905,56.75260896255372,53.72340425531915,55.25255655407499,20.700000000000003,17.9,15.2,12.3,18.3,2.7,2.7,2.8,58890
1837,Meløy,2016,14414,56.655498020103565,53.575909661229616,55.138309380312165,21.3,17.700000000000003,15.6,12.4,18.9,2.8,3,2.6,60219
1837,Meløy,2017,13724,56.68202764976959,53.67924528301887,55.1981351981352,19.9,18.1,15.7,12.6,18.8,3.1,3.1,3.1,62019
1838,Gildeskål,2010,9245,57.15746421267893,52.357563850687626,54.70941883767535,22,15.5,16,13.6,18.2,2.5,3.5,1.5,36651
1838,Gildeskål,2015,12323,56.564659427443246,51.048951048951054,53.823237338629596,24.4,13.3,18,14.6,21.5,4.1,4.8,3.5,43592
1840,Saltdal,2010,9504,59.78813559322034,57.16123499142367,58.48252344416027,20.7,13.200000000000001,17.2,13.7,20.6,2.6,3.1,2.1,51135
1840,Saltdal,2011,10317,60.076368264743316,56.84665226781858,58.476027397260275,21.5,13.3,17.3,13.3,21.2,2.7,3.2,2.2,53139
1840,Saltdal,2012,12424,59.78031263202366,56.50874946649594,58.152866242038215,23.200000000000003,12.600000000000001,17.5,13.7,21.3,2.9,3.3,2.6,54193
1840,Saltdal,2013,12027,59.375,56.88699360341152,58.145416227608,23.6,13,17.6,13.8,21.3,2.9,3.3,2.5,55096
1840,Saltdal,2014,11266,58.458961474036855,56.99391833188532,57.739872068230284,22.8,13.100000000000001,17.8,13.7,22,3.3,3.9,2.6,58523
1840,Saltdal,2015,13716,57.26106743897393,56.84074233923177,57.05534431770173,22.6,13.399999999999999,18.9,14.4,23.5,3.3,3.8,2.9,61002
1840,Saltdal,2016,14446,55.81492288453522,55.714906562364185,55.765957446808514,22.2,13.7,19.1,14.1,24.2,3.5,4.2,2.8,65954
1840,Saltdal,2017,13480,55.91531755915318,54.949847361535106,55.444491705657164,19.1,14.7,19.5,14.3,24.9,3.6,4.2,2.9,66664
1841,Fauske - Fuossko,2008,11947,59.08322771440642,56.48967551622419,57.78481012658227,20.3,14.6,16.2,13.3,19.1,2.6,3.9,1.4,72343
1841,Fauske - Fuossko,2009,12582,59.34993668214437,56.404304705634104,57.876965284372694,20.2,15.2,16.5,13.4,19.5,2.8,4,1.7,78152
1841,Fauske - Fuossko,2010,11699,58.94095398192898,56.29042353432089,57.61097152428811,20.2,15,17,13.9,20,3,4,2.1,80250
1841,Fauske - Fuossko,2011,13576,58.98027696181284,56.32473253618628,57.65236546732403,20,15.7,17.1,13.9,20.3,3.1,4,2.4,80290
1841,Fauske - Fuossko,2012,12574,58.5288522511097,55.95984943538268,57.23746452223274,20.6,15.3,17.6,14.2,20.8,3.4,4.2,2.6,78874
1841,Fauske - Fuossko,2013,13363,58.20832452989647,55.753138075313814,56.97466624618942,20.4,15,18,14.2,21.6,3.4,4.2,2.5,80992
1841,Fauske - Fuossko,2014,13128,57.95216114141838,55.65762004175365,56.802009208874004,20.4,15.3,18.4,14.5,22.4,3.7,4.7,2.6,87456
1841,Fauske - Fuossko,2015,15435,57.952430196483974,55.25381240860664,56.60985242153398,20.1,15.4,18.6,14.3,22.8,3.9,4.7,3,90676
1841,Fauske - Fuossko,2016,16031,58.26086956521739,55.61374109761207,56.94502290712203,20.200000000000003,15.6,19.1,14.5,23.6,3.9,4.7,3.2,97731
1841,Fauske - Fuossko,2017,16591,57.92893401015229,56.16153205661948,57.05622366121904,19.9,16.1,19.4,14.5,24.4,4,4.7,3.3,94665
1845,Sørfold,2015,8781,54.98489425981873,51.979166666666664,53.50742447516641,22.1,15.2,14.7,9.5,20,2,1.8,2.3,19365
1848,Steigen,2017,11293,55.79029733959311,51.462450592885375,53.63743609909556,25.8,15.8,17.1,11.5,22.8,3.9,4,3.8,52884
1851,Lødingen,2013,7508,56.151711378353376,52.06321334503951,54.054054054054056,25.6,14.7,17.5,14,21,3.2,3.4,3.1,50149
1851,Lødingen,2015,6772,57.05128205128205,51.96629213483146,54.53703703703704,23.5,15.5,17.8,14.4,21.4,3.4,3.7,3.1,55231
1853,Evenes - Evenássi,2015,8369,54.112554112554115,50.86705202312138,52.49097472924188,26.9,11.6,16.2,13.1,19.3,3.6,4.2,3.1,21984
1854,Ballangen,2013,11789,56.901840490797554,52.74131274131274,54.82878030011543,26.3,12.5,13.5,10,17.1,1.8,1.9,1.6,42373
1854,Ballangen,2015,10050,55.828220858895705,53.79796397807362,54.823711739635804,25.5,13.6,14.1,10.1,18.2,2.4,2.6,2.3,45681
1854,Ballangen,2017,15055,54.46153846153846,52.63157894736842,53.56303837118246,25.9,13,15,10.6,19.6,2.7,2.5,2.9,47478
1859,Flakstad,2014,9334,55.878084179970976,50.51546391752577,53.216374269005854,23.8,17.2,13.9,9.5,18.3,1.5,1.8,1.2,25154
1859,Flakstad,2017,11159,56.398809523809526,53.028064992614475,54.70719051148999,23.4,22,15,10,20,2.8,3.3,2.3,32065
1860,Vestvågøy,2008,9431,56.65850442644565,54.10109239029809,55.368814192343606,23.5,14.4,15.7,12.3,19,2.5,3,2,70595
1860,Vestvågøy,2009,9995,57.05671754286791,54.56566030746435,55.80048570894826,22.9,14.600000000000001,16,12.4,19.5,2.7,3.3,2.2,71662
1860,Vestvågøy,2010,11340,57.01853953840333,54.4543429844098,55.7241896196365,23.9,15.399999999999999,16.3,12.8,19.8,2.9,3.4,2.4,75691
1860,Vestvågøy,2011,10580,56.69027208348864,54.322127816771335,55.50092764378479,23.2,16.3,16.9,13.3,20.4,3.1,3.5,2.7,77657
1860,Vestvågøy,2012,12542,56.2639405204461,54.11485003657644,55.18067846607669,23.6,15.9,17.5,13.5,21.5,3.2,3.5,2.8,80101
1860,Vestvågøy,2013,12766,56.67782738095239,54.78704040771751,55.72217111315547,23.4,15.6,17.6,13.3,21.9,3.1,3.5,2.7,80862
1860,Vestvågøy,2014,13049,56.8440366972477,54.76834324860285,55.79703555515141,23.200000000000003,14.899999999999999,18.2,13.6,22.8,3.7,4,3.4,85274
1860,Vestvågøy,2015,14526,56.862391930835734,54.7780959198282,55.81687612208258,23.1,15.8,18.5,13.8,23.1,4.1,4.3,3.9,84833
1860,Vestvågøy,2016,15868,57.54970445996776,55.013357079252,56.2779067690659,22.9,17.3,18.8,13.9,23.7,4.3,4.4,4.2,90199
1860,Vestvågøy,2017,17769,57.25949591764288,55.07067137809187,56.162564193377015,22.799999999999997,17.2,19.5,14.3,24.5,4.5,4.7,4.2,94014
1865,Vågan,2008,9430,60.24258760107817,56.08123186788663,58.15515504309863,24,14,16.1,13.8,18.4,2.4,2.5,2.4,73145
1865,Vågan,2009,11232,60.63924899418864,56.21945801865837,58.42245989304813,23.1,14.299999999999999,16.7,13.9,19.6,2.6,2.6,2.5,74536
1865,Vågan,2010,13206,59.76935018851186,56.11431103234382,57.940817909786105,22.5,14.9,17.2,14.2,20.2,2.7,2.7,2.8,73702
1865,Vågan,2011,14942,59.669603524229075,56.167744813740796,57.92973512135653,22.8,15.7,17.9,14.6,21.3,2.8,2.8,2.9,76300
1865,Vågan,2012,14246,59.32909449682088,56.55248618784531,57.94629099713845,23.1,15,18.6,15,22.2,3,3,3.1,78980
1865,Vågan,2013,14782,59.676375404530745,57.3490813648294,58.52069077875529,24.299999999999997,14.6,19.1,15.6,22.6,3.3,3.3,3.3,77826
1865,Vågan,2014,15961,59.2640413169787,57.08041958041959,58.180635368101484,24.5,15.100000000000001,19.6,16.2,23.1,4,3.9,4.2,82827
1865,Vågan,2015,15644,59.693225394120155,56.56719668917447,58.147549811523966,23.299999999999997,15.5,19.7,16.2,23.3,4,3.7,4.4,88039
1865,Vågan,2016,17633,58.74629394324439,56.30942091616249,57.540106951871664,22.6,16.9,20.7,16.9,24.6,4.5,4.2,4.7,93255
1865,Vågan,2017,19043,58.82475515732444,56.340150699677075,57.60271071579839,22.299999999999997,16.9,21.1,17,25.4,4.8,4.4,5.2,93858
1866,Hadsel,2008,8959,57.6271186440678,55.70995452248611,56.675031367628605,23.1,14.5,17.4,14.4,20.3,2.9,3.6,2.2,47481
1866,Hadsel,2009,9769,58.204488778054866,55.78680203045685,57.00628930817611,23.2,14.4,17.7,14.6,20.9,2.9,3.5,2.2,50412
1866,Hadsel,2010,10154,57.35184726010414,55.952380952380956,56.65956647036712,21.799999999999997,14.1,18.5,15.1,22,3,3.7,2.3,50464
1866,Hadsel,2011,9708,57.374190333831585,55.80562659846547,56.600201918223114,21.4,14.8,19,15.2,22.7,3.3,4.1,2.4,53164
1866,Hadsel,2012,10832,57.17488789237668,55.59520774917155,56.39410356557894,21.9,14.5,19.3,15.4,23.2,3.6,4.4,2.8,54836
1866,Hadsel,2013,11421,56.60191787558397,54.958573939241774,55.7888198757764,22,14.9,19.8,15.8,23.8,3.5,4.2,2.8,54292
1866,Hadsel,2014,12715,56.886082098615496,54.81852315394244,55.86785009861933,22.9,15.2,20.1,16.2,24.1,3.9,4.5,3.3,53838
1866,Hadsel,2015,13094,56.41277641277641,54.87835465262102,55.65346903313888,22.8,14.7,20.4,16,24.8,4.1,4.6,3.7,57217
1866,Hadsel,2016,14051,55.9931506849315,55.232849273910865,55.61742143033902,22.4,14.8,20.5,16.2,24.8,4.6,4.9,4.2,58392
1866,Hadsel,2017,14375,56.42857142857143,55.051911876424406,55.74978149581721,22,15.4,20.9,16.3,25.6,4.8,5.2,4.4,59856
1867,Bø (Nordland),2013,5896,53.94537177541729,49.47604790419162,51.69555388093444,29.9,9.8,12.9,9.4,16.4,2,1.8,2.1,40943
1867,Bø (Nordland),2015,8084,55.437262357414454,49.434815373021856,52.42240726722181,31.6,10.6,13.8,9.7,17.7,2.3,2.2,2.5,53132
1867,Bø (Nordland),2016,10104,55.342044581091464,49.88730277986476,52.58358662613982,31.1,11.1,13.7,9.9,17.3,2.4,2.2,2.5,57254
1867,Bø (Nordland),2017,9452,54.946727549467276,50.38167938931297,52.66768292682927,29.8,12.9,14.7,10.4,18.8,2.7,2.6,2.9,57412
1868,Øksnes,2008,6790,58.12356979405035,53.818669048682445,55.94484629294756,25.6,15.3,11.9,8.5,15.2,1.3,1.2,1.3,68832
1868,Øksnes,2009,6952,58.04967801287948,53.297682709447415,55.63603440470801,24.1,16.5,12.1,8.5,15.7,1.6,1.4,1.8,69245
1868,Øksnes,2010,8573,57.46709033136632,54.09395973154363,55.76836412798558,24.3,16.4,12.6,8.5,16.6,1.8,1.7,2,71060
1868,Øksnes,2011,9589,57.597816196542304,54.83437779767234,56.204873646209386,25.7,17.8,12.7,8.7,16.6,2,1.7,2.4,72707
1868,Øksnes,2012,10499,58.0397470641373,55.12649800266311,56.57040519364227,25.1,16.8,13.1,8.9,17.1,2,1.6,2.3,72908
1868,Øksnes,2013,10454,58.40071877807726,54.630454140694575,56.50715563506261,26.299999999999997,17,13.5,9.2,17.9,2,1.5,2.5,78325
1868,Øksnes,2014,9187,59.08691834942933,54.991243432574436,57.03638754932048,26.6,16.8,14.6,10.3,18.9,2.7,2.4,3,68352
1868,Øksnes,2015,11786,59.68448729184925,54.712845243314334,57.1992110453649,26.9,16.9,15.1,10.5,19.9,3,2.5,3.6,67029
1868,Øksnes,2016,11932,60.03490401396161,55.163164953062136,57.62861558843012,27.299999999999997,16.3,15.5,11.2,20,3.5,3.2,3.9,67667
1868,Øksnes,2017,10830,61.34417808219178,54.94652406417112,58.209606986899566,25.9,16.7,15.7,11.7,19.9,3.4,3.1,3.7,65243
1870,Sortland - Suortá,2008,11610,58.649876135425274,57.157633429871744,57.90452572845629,21.7,15.600000000000001,16.9,14,19.8,3.1,4,2.1,118794
1870,Sortland - Suortá,2009,12741,58.569969356486205,57.4116187719661,57.99424578709412,22,15.6,17.4,14.3,20.5,3.1,3.9,2.3,119915
1870,Sortland - Suortá,2010,12481,58.607389362565975,57.44941753525444,58.03034932274163,21.7,16.200000000000003,18.1,14.6,21.6,3.3,4.1,2.5,117817
1870,Sortland - Suortá,2011,13637,58.923169993950395,57.21870532979375,58.076298701298704,22.5,16.2,18.6,15.2,22,3.5,4.2,2.8,118492
1870,Sortland - Suortá,2012,14377,58.68311119952258,57.16303470540759,57.92847841330262,21.9,15.8,19,15.5,22.6,3.6,4.1,3.1,117144
1870,Sortland - Suortá,2013,14209,58.550440744368274,57.26341169379145,57.915096211069226,22.1,16.2,19.1,15.7,22.6,3.8,4.2,3.3,110726
1870,Sortland - Suortá,2014,16337,58.55803048065651,56.87487527439633,57.725343074341,22.5,16.9,19.5,15.7,23.3,4.1,4.6,3.7,113963
1870,Sortland - Suortá,2015,17076,58.28448612739351,57.07210776545166,57.682470981703716,22.4,17,19.7,15.8,23.6,4.5,4.8,4.1,123158
1870,Sortland - Suortá,2016,17776,58.07953443258972,56.78987942281083,57.44076757391815,22.4,17,19.9,15.8,24,4.7,5,4.5,125846
1870,Sortland - Suortá,2017,19039,58.17316841103711,56.763615069295334,57.47735594526884,22.1,18.3,19.8,15.7,24.1,4.9,4.8,4.9,126569
1871,Andøy,2011,6455,57.51582278481012,53.013972055888225,55.275183787005766,22.3,15.399999999999999,14.9,12.3,17.6,2.6,3.4,1.7,54311
1871,Andøy,2014,7006,55.48054011119936,52.40404040404041,53.955537752854,22.7,15.6,15.4,12.4,18.5,3,3.5,2.5,56863
1871,Andøy,2015,9606,55.94157125937623,51.95280716029293,53.97715888599479,22.8,16.1,15.7,12.4,19.1,3.5,4,3.1,59924
1871,Andøy,2016,9201,55.68362480127186,52.881493506493506,54.29718875502007,23.1,17.1,16.6,13.1,20.2,3.9,4.2,3.5,67431
1902,Tromsø,2008,21184,63.44949757185181,62.98356122292211,63.21722880862666,19.8,18.9,23.6,18.6,28.5,10.6,11.7,9.6,76487
1902,Tromsø,2009,20159,63.365269461077844,62.88466765318756,63.126005442545065,19.700000000000003,19.4,23.7,18.7,28.7,10.9,11.8,10.1,77365
1902,Tromsø,2010,22237,63.16676522767594,62.840077646707485,63.00423445509249,19.9,19.5,24,18.9,29.1,11.4,12.2,10.6,79675
1902,Tromsø,2011,22604,63.08051341890315,62.7992579286787,62.940547194419615,19.799999999999997,20.1,24.3,19,29.5,11.8,12.5,11.2,82360
1902,Tromsø,2012,24477,63.27112493519959,62.807466418561376,63.04039585624168,20.299999999999997,19.799999999999997,24.5,19.2,29.8,12.4,12.8,11.9,86210
1902,Tromsø,2013,27331,63.427926020048,63.02836047276994,63.229483498678185,18.4,20.6,24.9,19.6,30.2,12.7,12.9,12.4,87684
1902,Tromsø,2014,30202,63.599357554275585,63.225097243362086,63.41388462075709,18.9,20.799999999999997,25.3,20,30.6,13.6,13.6,13.5,90197
1902,Tromsø,2015,32375,63.92737567030514,63.1259737369241,63.53104662841733,18.3,20.9,25.5,20.2,30.9,14.5,14.5,14.6,93294
1902,Tromsø,2016,33578,63.96890717878372,63.08366160711826,63.53157321720197,18,21.4,25.6,20.3,31,14.9,14.6,15.2,96481
1902,Tromsø,2017,35300,63.75258606970452,63.139607481201985,63.449645161723076,18,21.5,25.7,20.4,31.2,15.3,14.9,15.8,99062
1903,Harstad - Hárstták,2013,16550,59.956960768084755,57.89171922352363,58.918941171627345,19.6,18.5,22.9,18.9,26.9,6,7.1,4.9,89506
1903,Harstad - Hárstták,2014,17357,59.57638945899352,57.39804241435563,58.48369542981057,19.6,18.6,23.3,19.2,27.3,6.6,7.5,5.7,92982
1903,Harstad - Hárstták,2015,18550,59.782872883415706,57.30965701775723,58.54676608850705,19.700000000000003,18.6,23.5,19,28.1,6.9,7.7,6,93002
1903,Harstad - Hárstták,2016,19380,59.42122706329318,57.03505355404089,58.230411014375385,19.9,18.700000000000003,23.9,19.2,28.5,7.1,7.9,6.3,96379
1903,Harstad - Hárstták,2017,20549,59.15334565025303,57.14746692481446,58.152545783859935,20.3,18.9,24.2,19.5,28.9,7.5,7.9,7,97209
1911,Kvæfjord,2008,8458,57.66182298546896,56.43889618922471,57.04874835309618,24.9,14.6,17.5,13,21.8,2.9,4.4,1.4,19644
1911,Kvæfjord,2009,9397,56.550362080316,56.57633840052875,56.56332453825858,25.4,15.399999999999999,18.3,13.8,22.6,2.9,4.4,1.5,20986
1911,Kvæfjord,2010,10588,56.34352635003253,55.952380952380956,56.149557231879314,24,15.5,18.5,13.9,23.1,3,4.3,1.7,20095
1911,Kvæfjord,2011,9160,56.40025990903184,56.386499007279944,56.393442622950815,24,15.8,18.5,13.9,23.1,3.1,4.3,1.9,19628
1911,Kvæfjord,2012,10030,57.45239658568615,55.85885486018641,56.66115702479338,25,14.6,18.9,13.8,23.8,3.4,4.6,2.1,24560
1911,Kvæfjord,2013,10309,55.3286534779834,56.17161716171617,55.74302401038287,25.6,16.4,19.4,13.7,25,3.4,4.9,1.9,19027
1911,Kvæfjord,2014,12863,55.73979591836735,56.01039636127355,55.87383327969102,26.2,14.4,19.5,13.7,25.3,3.9,5.1,2.7,19062
1911,Kvæfjord,2015,12029,55.45571245186136,55.73122529644269,55.59167750325098,24.299999999999997,14.7,20,14.5,25.4,3.8,5,2.6,20481
1911,Kvæfjord,2016,16115,55.75797007156799,55.36193029490617,55.562892043578735,24.799999999999997,14.2,20.3,15.6,25,4.1,4.8,3.5,21892
1911,Kvæfjord,2017,13188,55.58510638297872,57.01754385964912,56.296048225050235,23.9,14.5,20.9,16.1,25.6,4.5,5.1,3.8,21598
1913,Skånland,2009,7654,60.802251935256855,56.267605633802816,58.53572685674059,20.6,16.200000000000003,17.5,14.9,20.2,2.5,3,2,48516
1913,Skånland,2011,9878,59.334691106585204,56.14898102600141,57.76933701657458,24.4,16.6,18.5,15.2,21.9,2.8,3.4,2.2,51774
1913,Skånland,2012,9606,59.04887714663144,56.035665294924556,57.5706594885599,22.700000000000003,17,19,15,23.3,2.8,3.4,2.2,53215
1913,Skånland,2013,10682,59.86622073578596,55.432525951557096,57.68707482993197,22.4,16.4,19.8,15.7,24,2.9,3.5,2.3,59025
1913,Skånland,2014,12994,58.288409703504044,54.73755964553511,56.52321247034904,20.700000000000003,16.3,20.2,15.9,24.7,3.1,3.7,2.5,60391
1913,Skånland,2015,12241,58.23451910408433,53.74149659863946,56.024096385542165,20.9,14.9,19.5,14.8,24.7,3.6,4.1,3.2,65952
1913,Skånland,2016,13308,57.49354005167958,53.44943067649028,55.50805656034199,22,15.2,20.2,15,25.7,3.7,3.8,3.7,68527
1922,Bardu,2013,13396,59.94005994005994,54.94562402900052,57.48792270531401,18.8,16.7,22,19.2,25,4.6,5.4,3.8,57551
1922,Bardu,2014,12716,60.05888125613347,55.26450950179764,57.71643663739021,19.9,16,21.4,18,25.2,4.7,5.3,4.1,55614
1922,Bardu,2015,11572,61.89125295508274,55.27254202750892,58.70524767042667,18.2,16.5,21.9,18.4,25.7,4.9,5.2,4.7,55017
1922,Bardu,2017,15921,61.235408560311285,55.21155830753354,58.312468703054584,17.200000000000003,18.4,22.3,18.5,26.5,5.9,6.1,5.7,56906
1924,Målselv,2010,9350,59.508293838862556,55.99872367581366,57.81874039938556,17.8,18.9,18.7,15.7,22,4,4.9,3.1,69346
1924,Målselv,2011,11522,59.69537199765671,56.208320101619556,58.022245924120064,16.700000000000003,18.799999999999997,19,15.6,22.6,4.1,4.9,3.3,68851
1924,Målselv,2012,13998,59.29824561403508,55.86662472475621,57.64509774208213,17.1,18.7,19.6,16.3,23.1,4,4.8,3.1,69591
1924,Målselv,2013,10435,59.559675550405565,56.85966016362492,58.26546003016592,17.299999999999997,17.8,19.4,16.1,23,4.4,5,3.7,70027
1924,Målselv,2014,11461,60.12621916236374,56.670902160101654,58.48658426288815,17.1,18.200000000000003,19.6,16.3,23.3,4.6,4.9,4.3,72692
1924,Målselv,2015,9517,60.580204778157,56.4998426188228,58.64335873300463,17.4,18,20.5,17.6,23.7,4.8,4.9,4.7,74144
1924,Målselv,2016,13292,60.59405940594059,55.770430442919526,58.29995549621718,17.1,17.8,20.8,17.6,24.3,4.8,4.8,4.9,77215
1924,Målselv,2017,13263,59.37237321378538,56.16438356164384,57.85282406724672,16.2,18.6,21.2,17.8,24.9,5.4,5.3,5.5,79079
1925,Sørreisa,2008,6931,57.80590717299579,54.93042952208107,56.3707729468599,19.3,16,17.8,13.8,21.8,1.9,2.7,1.2,21479
1925,Sørreisa,2012,9595,57.53828032979976,54.426619132501486,55.98935226264419,18.7,17.8,19.8,14.7,24.8,2.3,3.2,1.5,27694
1925,Sørreisa,2013,9544,58.03048065650644,54.90887713109935,56.47196947461109,20,17.7,19.6,14.5,24.5,2.4,3.3,1.6,27715
1925,Sørreisa,2014,11078,57.192174913693904,55.4322429906542,56.31884057971015,19.6,17.9,19.3,13.9,24.6,3,3.5,2.4,33760
1925,Sørreisa,2015,13833,57.61245674740484,54.863133372160746,56.24456679223413,18.1,17.6,19.5,13.9,25.3,3.4,4,2.8,35925
1925,Sørreisa,2016,12058,56.96275071633238,55.711775043936726,56.3441483198146,17.1,17,20.2,14.8,26,3.7,4.1,3.2,41141
1925,Sørreisa,2017,11818,57.49718151071026,56.03948896631823,56.77917620137299,18.3,18,20.1,15,25.6,3.7,4.2,3.1,45668
1931,Lenvik,2008,8963,57.80254777070064,55.13798111837328,56.48745519713262,21.9,16.7,15.6,12.5,18.8,2.5,2.9,2,95506
1931,Lenvik,2009,10953,57.71135479306686,54.961282189807314,56.348710627286515,22.1,15.9,16.1,13.1,19.1,2.7,3.1,2.3,96391
1931,Lenvik,2010,11125,57.72357723577236,54.717994628469114,56.23054344925732,21.5,16.200000000000003,16.3,12.9,19.7,2.8,3.3,2.3,96677
1931,Lenvik,2011,11054,57.35294117647059,54.926549623790756,56.15370993447848,21.2,17,16.6,13.1,20.2,3,3.5,2.6,97702
1931,Lenvik,2012,13436,57.45568300312826,54.99910570559828,56.245041868664615,21.4,16.7,17.1,13.3,20.8,3.1,3.4,2.8,99385
1931,Lenvik,2013,12875,57.46229849193968,54.57263454097784,56.027935399388916,21.8,16.6,17.4,13.5,21.3,3.2,3.3,3.1,101355
